var_name,description,valid_labels,missing_labels
modsex_discamt,Discrimination againstwomen,"1. Nota problem at all
2. A minor problem
3. Amoderately serious problem
4. A very serious problem
5. An extremelyserious problem
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
modsex_media,Media paymore attention to discrimination,"1. More attention
2. Less attention
3. Same amount of attention
1. More attention
2. Less attention
3. Same amount of attention
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election)interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
modsex_mediamore,How muchmore attn should media pay todiscrim agst women,"1. Agreat deal
2. Somewhat
3. A little
1. A great deal
2. Somewhat
3. A little
","-1. Inapplicable
-6. Not asked, unit nonresponse(no post-election
-7. Deleted due topartial (post-election) interview
-9. Refused
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
-9. Refused
"
modsex_medialess,How muchless attn should media pay todiscrim agst women,"1. A great deal
2. Somewhat
3. A little
1. A great deal
2. Somewhat
3. A little
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
modsex_media_x,POST: SUMMARY- How much attn media should pay to discrim against,"1. A great deal more
2. Somewhat more
3. Alittle more
4. Same amount of attention
5. A little less
6. Somewhatless
7. A great dealless
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election)interview
-8. Don't know
-9. Refused
"
modsex_special,Do womendemanding equality seek special favors,"1. Never
2. Someof the time
3. About half the time
4. Most of the time
5. Always
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
modsex_disc,How oftendo hiring and promotion discriminate agstwomen,"1. Never
2. Some ofthe time
3. Abouthalf the time
4. Mostof the time
5. Always
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
modsex_prob,Do womencomplaining about discrim cause more problems,"1. Never
2. Someof the time
3. About half the time
4. Most of the time
5. Always
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
modsex_oppor,Do womenor men have more opport forachievmt in the U.S.,"1. Menhave more
2. Womenhave more
3. Equal opportunities
1. Men havemore
2. Womenhave more
3. Equal opportunities
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
modsex_menmore,How muchmore opportunities for achievement do menhave,"1. Many more
2. Moderately more
3. Slightlymore
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
modsex_wommore,How muchmore opportunities for achievement do womenhave,"1. Many more
2. Moderately more
3. Slightly more
1. Many more
2. Moderately more
3. Slightly more
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
"
modsex_oppor_x,POST:SUMMARY-Opportunities comparedfor women and men,"1. Men havemany more
2. Men have moderatelymore
3. Men have slightlymore
4. Equal opportunities
5. Womenhave slightly more
6. Womenhave moderately more
7. Womenhave many more
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
aapost_hire,For oragainst preferential hiring/promotion of blacks,"1. For preferential hiring andpromotion of Blacks
2. Against preferential hiringand promotion of
5. Other (SPECIFY)(VOL)
6. Other specify response recoded: against
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
aapost_hire_oth,POST:Other specify- for or against pref hiring/promotionof blacks,,"-2. Textresponses available in separatefile
-2. Textresponses available in separatefile
"
aapost_hirefav,Strength favorpreferential hiring/promotion of blacks,"1. Strongly
2. Not strongly
1. Strongly
2. Notstrongly
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
aapost_hireopp,Strength opposepreferential hiring/promotion blacks,"1. Strongly
2. Not strongly
1. Strongly
2. Notstrongly
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election)interview
-8. Don't know
-9. Refused
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
aapost_hire_x,POST:SUMMARY-Favor preferentialhiring and promotion of blacks,"1. Strongly for preferential hiring and promotionof
2. Not stronglyfor preferential hiring and promotion
4. Not strongly against preferential hiringand
5. Stronglyagainst preferential hiring and promotion
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
auth_ind,Child traitmore important: independence orrespect,"1. Independence
2. Respectfor elders
3. Both (VOL)
4. Neither (VOL)
1. Independence
2. Respectfor elders
3. Both (VOL)
4. Neither (VOL)
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
auth_cur,Child traitmore important: curiosity orgood manners,"1. Curiosity
2. Good manners
3. Both (VOL)
1. Curiosity
2. Good manners
3. Both (VOL)
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
auth_obed,Child traitmore important: obedience orself-reliance,"1. Obedience
2. Self-reliance
3. Both (VOL)
4. Neither (VOL)
1. Obedience
2. Self-reliance
3. Both (VOL)
4. Neither (VOL)
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
auth_consid,Child traitmore important: considerate orwell-behaved,"1. Being considerate
2. Wellbehaved
3. Both (VOL)
1. Being considerate
2. Wellbehaved
3. Both (VOL)
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
egal_equal,Society shouldmake sure everyone has equal opportunity,"1. Agree strongly
2. Agree somewhat
3. Neitheragree nor disagree
4. Disagree somewhat
5. Disagree strongly
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
"
egal_toofar,Wehave gone too far pushing equal rights,"1. Agree strongly
2. Agree somewhat
3. Neither agree nor disagree
4. Disagree somewhat
5. Disagree strongly
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
egal_bigprob,Its abig problem that we dont giveequal chance to succeed,"1. Agree strongly
2. Agree somewhat
3. Neither agree nor disagree
4. Disagree somewhat
5. Disagree strongly
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
egal_worryless,We'dbe better offif worried lessabout equality,"1. Agree strongly
2. Agree somewhat
3. Neither agree nor disagree
4. Disagree somewhat
5. Disagree strongly
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
egal_notbigprob,Not abig problem if some have morechance in life,"1. Agree strongly
2. Agree somewhat
3. Neither agree nor disagree
4. Disagree somewhat
5. Disagree strongly
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
egal_fewerprobs,If peoplewere treated more fairly would befewer probs,"1. Agree strongly
2. Agree somewhat
3. Neither agree nor disagree
4. Disagree somewhat
5. Disagree strongly
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
wiretappo_toofar,Has increasein govt wiretap powers gone toofar,"1. Have gone too far
2. Are just about right
3. Donot go far enough
1. Havegone too far
2. Are just about right
3. Do not gofar enough
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
cog_opinions,"Does Rhave opinions about many,someor few things","1. Almosteverything
2. Many things
3. Some things
4. Veryfew things
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cog_opin,Does Rhave fewer or more opinions thanaverage person,"1. Fewer opinions
2. About the same numberof opinions
3. More opinions
1. Fewer opinions
2. About the same numberof
3. More opinions
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
cog_opinfew,R havea lot or somewhat fewer opinionsthan average,"1. A lot
2. Somewhat
1. A lot
2. Somewhat
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
cog_opinmore,R havea lot or somewhat more opinionsthan average,"1. A lot
2. Somewhat
1. A lot
2. Somewhat
","-1. Inapplicable
-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-1. Inapplicable
-6. Not asked, unit
-7. Deleted due to partial
"
cog_opin_x,POST:SUMMARY-NumberofopinionsRhascomparedtoaverageperson,"1. Alot fewer opinions than the averageperson
2. Somewhat fewer opinionsthan the average
3. About the same numberof opinions
4. Somewhat more opinions thanthe average
5. A lotmore opinions than the average person
1. A lot fewer opinions than
2. Somewhat fewer opinions
3. About the same numberof
4. Somewhatmore opinions
5. A lot more opinions than
","-6. Notasked, unit nonresponse (no post-election
-7. Deleteddue to partial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
nonmain_born,Wasthe President born in the U.S.,"1. Definitely born in theU.S.
2. Probably born in the U.S.
3. Probably born in anothercountry
4. Definitely born inanother country
1. Definitely born in the U.S.
2. Probably born in the U.S.
3. Probably bornin another
4. Definitely bornin another
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election)interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
nonmain_endlife,Does HealthCare Act authorize end-of-life decision,"1. Definitely authorizes
2. Probably authorizes
3. Probably does not authorize
4. Definitely does not authorize
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election)interview
-8. Don't know
-9. Refused
"
nonmain_govt911,DId theU.S. government know about 9/11in advance,"1. Definitely knew
2. Probably knew
3. Probably did notknow
4. Definitely did notknow
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election)interview
-8. Don't know
-9. Refused
"
nonmain_bias,Does theAdministration favor blacks or whites,"1. Favors Whites overBlacks
2. Favors Blacks overWhites
3. Treatsboth groupsthe same
1. FavorsWhites over Blacks
2. FavorsBlacks over Whites
3. Treatsboth groups the
","-6. Not asked, unit nonresponse(no post-election
-7. Deleted due topartial (post-election) interview
-8. Don't know
-9. Refused
-6. Not asked, unit
-7. Deleted due to partial
-8. Don't know
-9. Refused
"
nonmain_hurric,Did thegovt direct Katrina flooding into poorareas,"1. Definitelydid this
2. Probably did this
3. Probablydid not do this
4. Definitely did not do this
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cses_exphlth,CSES: Publicexpenditure Health,"1. Much more than now
2. Somewhatmore than now
3. The sameas now
4. Somewhat less thannow
5. Muchless than now
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cses_expeduc,CSES: Publicexpenditure: eduction,"1. Much more than now
2. Somewhatmore than now
3. The sameas now
4. Somewhat less thannow
5. Muchless than now
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cses_expunemp,CSES: Publicexpenditure: unemployment benefits,"1. Much more than now
2. Somewhatmore than now
3. The sameas now
4. Somewhat less thannow
5. Muchless than now
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cses_expdef,CSES: Publicexpenditure: defense,"1. Much more than now
2. Somewhatmore than now
3. The sameas now
4. Somewhat less thannow
5. Muchless than now
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cses_expss,CSES: Publicexpenditure: pensions,"1. Much more than now
2. Somewhatmore than now
3. The sameas now
4. Somewhat less thannow
5. Muchless than now
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cses_expbusind,CSES: Publicexpenditure: business and industry,"1. Much more than now
2. Somewhatmore than now
3. The sameas now
4. Somewhat less thannow
5. Muchless than now
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
cses_exppolc,CSES: Publicexpenditure: police and lawenforcement,"1. Much more than now
2. Somewhatmore than now
3. The sameas now
4. Somewhat less thannow
5. Muchless than now
","-6. Notasked, unit nonresponse (no post-election
-7. Deleted due to partial (post-election) interview
-8. Don't know
-9. Refused
"
